SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title
7761,SOXBSTQ12AB018A916,150,Vederg\xc3\xa4llning,AR280881187B98BA28,YGGDRASIL,2.7815,7,0.453,165.204,3,0.854,Valkyria
7762,SOMKTRO12AB017DE4D,140,The City,ARWBL9E1187FB4E695,Paul Brown,4.6999,10,0.09,114.017,4,0.758,Side Steppin'
7763,SOBFBEK12AB017FC1B,312,I Don't Wanna be A Star,ARNVCZC1187B9934F5,Corona,3.4346,11,0.123,132.965,4,0.172,I Don't Wanna be A Star
7764,SOQLEJT12A6D4F8BFE,30,Alle Hits,ARR9LP21187B9BA390,Jody Bernal,2.2868,7,0.533,135.058,4,0.404,Que Si_ Que No
7765,SOMMJVR12A6D4F98E0,95,Stadium Arcadium,ARE8GLF1187FB52532,Red Hot Chili Peppers,1.8411,4,0.464,105.294,4,0.708,Hard To Concentrate (Album Version)
7766,SOZGENP12A6D4F78B7,1,Life On Earth,AR553M51187B98BCE7,Renee Rosnes,3.7807,0,0.606,105.045,4,0.83,Senegal Son
7767,SOWSLSY12AB018A502,746,Dee Clark Selected Hits Vol. 4,AR8WHEJ1187B98CDCA,Dee Clark,8.76,2,0.477,130.848,4,0.554,Nobody But Me - Original
7768,SOFHVTV12AB01882C3,890,Ants Remastered Boxset,AR7G5I41187FB4CE6C,Adam Ant,3.5456,1,0.55,136.176,4,0.757,Manzenera
7769,SOMWMMJ12A58A7F577,2,Age Of Reptiles,ARK3PWH1187B9A441D,Showbread,4.0191,7,0.891,112.734,4,0.76,Dinosaur Bones
7770,SOACFRH12A8C13E183,784,We Made It,ARBCUNV1187B98A9FB,Busta Rhymes feat. Linkin Park,8.2101,1,0.018,92.344,5,0.851,We Made It [Instrumental]
7771,SOUJKWM12AC468ACF6,865,Frequencies Fall,ARPVRUC1187FB4F1DE,Pitch Black,8.6,10,0,120.004,4,1,Lost In Translation
7772,SOOXEJR12A8C136C08,858,Bright Star Blue Sky,AREXX3T1187B989950,Scott Krippayne,4.9187,8,0.007,122.1,4,0.966,I Wanna Sing (Autobiography Album Version)
7773,SOESVCK12AB0181CCE,444,Niagara,ARW63KF1187B98AC48,Julien Clerc,6.233,7,0.45,202.999,7,0,Les Tous Petits Details
7774,SOFWCRI12A6D4F7C26,23,OM,ARWJAQ81187FB46F73,Negura Bunget,1.7252,11,0.793,130.84,1,0,Cunoasterea Tacuta
7775,SOXIGHC12AB0188CE2,316,Twist Again au Cin\xc3\xa9_ Vol. 1 (Bandes originales de films),AR02DB61187B9A0B5E,Annie Philippe,7.7317,6,0.252,109.1,4,0,La Blonde de P\xc3\xa9kin
7776,SORZYYB12A6D4FA42E,41,Me_ Myself & I,AR2XI6G1187B9AE7DA,Fat Joe,4.6542,7,0.034,77.56,4,0.857,Hard Not 2 Kill (Explicit)
7777,SOGYYVP12A8C14495E,817,Feather_ Stone & Light,AREJ5K11187B993F5F,R. Carlos Nakai,0.76,1,0.904,203.737,3,0.835,Restless Spirits (World)
7778,SOGNIKB12AB0187D8B,963,Nifelvind,ARB5TJM1187B9A71FD,Finntroll,4.3081,10,0.666,95.035,4,0.742,Ett Norrskensd\xc3\xa5d
7779,SOODBPM12A6D4FAEA1,71,Scratchy: The Reprise Recordings [Includes Liner Notes],ARXLX5L1187FB47BED,Crazy Horse,5.3693,9,0.828,146.473,1,0,Downtown (Album Version)
7780,SOENRNI12AB0181427,450,A Celtic Tale: The Legend Of Deirdre - Narrated By Fiona Ritchie,ARUI8FT1187FB5AB13,Mychael Danna & Jeff Danna,4.5579,4,0.417,121.186,3,1,The Child Deirdre
7781,SOFBUDC12AB018A096,664,Voyages,ARHTV1S1187FB547F8,Marc Perrone,2.8893,0,0.835,207.152,1,0,Locaccmaccam
7782,SOXAVMX12A6D4F7773,45,Personal Business (Explicit),AREB22L1187B9A4BCE,Bad Azz,5.9358,10,0.56,96.042,4,0.991,Too Many Choices
7783,SOCOVXI12A6D4F856F,7,Grey Area,AR3LA671187FB567E4,Grey Area,9.335,4,0.325,127.221,4,0,All Time Low (Album Version)
7784,SOQBGZG12AB0187E33,635,Lot Lorien,ARXKPYC11E2835E356,Lot Lorien,8.1693,5,0.645,160.212,4,0.466,Byal ravnec
7785,SOSWEVW12AB018D551,553,Groove Approved,ARYNX5Z1187B999686,Paul Carrack,4.9611,0,0.813,99.961,4,0.996,I'm On Your Tail
7786,SOOVSJA12A58A76FF9,127,Revenge Is Near,ARUPH8D1187B9A6046,Dan Cummins,9.0901,8,0.536,80.929,5,0.506,Jiggle Once And Wait (Album Version)
7787,SOQGKIP12AB0186A5D,41,It's About Time,ARCT5P61187FB3D950,The Impressions,1.6517,11,0.481,122.507,4,1,You'll Never Find
7788,SOGTNSA12A8C13CCC0,108,Prism,AR2MEUK1187B992D1B,Jeff Scott Soto,2.0011,11,0.63,124.845,3,0.39,2 Late 4 Goodbyes
7789,SOOKXRZ12AB01821D4,898,Electric Doom Synthesis,AREBWEH1187B99EA9A,Beherit,5.5799,11,0.127,111.125,4,0.901,Sense
7790,SONNRSI12A8C1388E5,535,The Distillers,ARN2ZKL1187FB3972B,The Distillers,0.9546,8,0.54,140.823,3,0.579,Ask The Angels
7791,SOXXSJF12A8C133F33,12,Thinking Of You,AR6AGJV1187FB504BA,Kitaro,2.5105,1,0.015,98.763,4,0.945,Harmony Of The Forest
7792,SOOAKLZ12A58A7A100,209,Keep An Eye On The Sky,ARSX6IX1187B9B640C,Big Star,4.0991,4,0.685,122.548,4,0.784,Slut [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973]
7793,SOSHXUH12AB018BB22,123,God Bless Tiny Tim: The Complete Reprise Studio Masters... And More,ARPBNLO1187FB3D52F,Tiny Tim,0.1203,6,0.74,88.858,1,0,It Took A Good Woman [Edited Demo]
7794,SOLXDWR12A58A79689,320,Hundre \xc3\x85r Gammal,AROPBVQ1187FB36581,Khold,7.9342,9,0.202,89.063,4,0.476,Hundre \xc3\x85r Gammal
7795,SOKHNJM12AF72A0187,696,This Is Me...Then,AR7C6G11187B9B4C1E,Jennifer Lopez,0.5513,11,0.716,95.648,4,1,Still
7796,SOTFJGB12A8C13A1F7,878,Speak Squeak Creak,ARNUPIM11F4C83BD4D,Melt Banana,0.344,11,0.393,107.447,1,0,Stick Out
7797,SOEZXGQ12AAA8C65E3,881,Jump / House Of Pain [Digital 45],ARNLO5S1187B9B80CC,Van Halen,9.1048,4,0.743,200.52,4,0,House Of Pain
7798,SOOICPO12AB018321A,555,Release,AREPD8D1187FB3F5BC,Sister Hazel,1.366,9,0.795,100.029,4,0.568,Vacation Rain (Album)
7799,SOZCYOO12AB017D77B,938,In the Attic of the Universe,ARKMIBT11F4C8430D9,The Antlers,7.9897,7,0.873,150.314,1,0.057,The Carrying Arms
7800,SORJBYM12A8AE45A3C,488,Tropical - Exitazos Eterno,ARNP42K1187B9AB7DF,Banda La Bocana,7.046,10,0.439,106.689,4,1,Vida De Mi Vida
7801,SOMAVYY12A58A7F8F2,341,Beyond The River,AROVY9L1187FB3A97C,George Hamilton IV,3.1603,5,0.591,187.045,5,0.793,Medley: Safe To The Rock / Hiding In Thee
7802,SOLXLSJ12A8BEE956A,918,Bigger Than America,AR5MK521187B98E0B8,Heaven 17,7.3987,7,0.646,133.057,4,0.798,We Blame Love
7803,SOUGCKR12A8C14402B,292,Live In Switzerland,ARR8AIK1187B9A0BCE,Eddie Boyd,1.7611,2,0.363,110.14,3,1,I got A Woman
7804,SODMJWA12A8C13BA03,694,King Of Rock,ARX9YIP1187B98A656,RUN-DMC,9.9701,1,0.408,99.948,4,1,Jam-Master Jammin'
7805,SOOHWCX12A8AE48B59,781,The Soundtrack,ARWK5QH1187B9A9B7F,Justin Timberlake,1.2762,1,0.53,86.964,4,1,Love Don't Love Me (Justin Timberlake) (Amended Version)
7806,SOEDOSC12AC960A037,873,Russ Morgan At Catalina (Digitally Remastered),AR6HEHH1187B9985F9,Russ Morgan,2.6362,7,0.211,116.587,4,0.029,The Moon Was Yellow
7807,SORGBTR12A8C1396FA,945,Danzon-Son,AR91BST1187B98F9A8,Orquesta America,3.6975,5,0.443,110.326,4,0.11,Boda de Oro
7808,SOMNOPZ12A81C23100,586,60 Jahre Oscar Vol. 1,ARYKFVV1187FB3CA6B,The Golden Age Orchestra_ Paul Summer\xc2\xa0,8.7505,0,0.564,133.471,4,0,Over the Rainbow
7809,SOFJQTP12AAFF4441E,109,Colors of My Heart,AR5AXVN1187B9A2761,Sharon Burch,3.3007,9,0,85.319,4,0.092,Don't Be Afraid (World)
7810,SOSZYWZ12AB01873FE,18,Ny Dag,ARSS1OZ1187FB54440,Mons Leidvin Takle,7.2681,0,0.986,66.22,4,0.87,Minner
7811,SOAIJOW12A8C13C1E4,268,Super DJ Breaks,ARLLANI1187FB5116F,Simon Harris,4.4762,1,0,105.948,4,1,Sample Track 14
7812,SOZNZIN12A6701E95F,32,Big Ones,AR12F2S1187FB56EEF,Aerosmith,9.6909,5,0.057,115.106,4,0.318,Janie's Got A Gun
7813,SOPRWGJ12AB018216D,341,A Kiss And A Cuddle,AR59C6A1187B9B2143,The Cat's Miaow,3.0003,2,0.811,92.966,5,0.568,Talking To Trees
7814,SOODBPN12AB018C796,454,Vs Laudert & Fr\xc3\xb6hlich,ARGDY4Y1187B9A334F,Pyranja,1.4983,11,0.383,117.991,4,0.801,30 Grad
7815,SONKLLM12AB0188175,557,Soldier of Love,AR7N7MI1187FB46935,Sade,4.2656,7,0.794,87.553,5,1,Morning Bird
7816,SOFTXGJ12AB018327C,529,Feelin` Alone,ARPNQ6G1187FB3E286,2-Gether feat. Sarinah,0.824,11,0.367,85.291,3,0.893,Feelin` Alone
7817,SOVURUP12AB01842C4,191,Hung Like A Horse EP,ARHOSMU1242078130D,All Leather,1.0509,5,0.213,145.859,4,1,Please Jesus_ Send Me Someone To Fuck
7818,SOBXFRU12AB018597B,312,Get Myself Together,AR7ISJJ1187B9B2CD6,Danny Barnes,9.48,4,0.987,83.277,1,0.206,Big Girl Blues
7819,SOFACAE12AB01865E9,16,Coming Home,AR813LR1187FB3F83A,Goldfish,2.6166,11,0.925,104.031,1,0,Tracy
7820,SOSTMYP12AB017F0BB,607,Dragon Boys,ARH4H1W1187FB53A2E,Premiums,3.5832,11,0.499,120.177,4,0.148,All I Really Want
7821,SOOPMHL12AB0186150,196,Croc' noces,ARVEJ9M1187FB4DC44,Les Ogres De Barback,7.3268,0,0.19,71.084,3,0.875,Flute
7822,SOVWDYF12A8C1351FE,873,Kix Live,AR3SEQM1187B98E9E8,Kix,6.5758,1,0.527,196.865,7,0.988,Hot Wire [Live Version]
7823,SOUNWEU12CF5F88ADE,552,The Best Of,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,8.6395,1,0.572,150.582,3,1,Ain't Gone 'N' Give Up On Love
7824,SONALZR12AC4688B15,471,Corigliano & Rzewski: Ballads & Fantasies,ARN2M4711C8A423BD6,David Jalbert,4.997,10,0.235,151.715,4,0.662,North American Ballads: No. 2 - Which Side Are You On?
7825,SOFEISR12A8C1421FB,318,B.A.R.S. The Barry Adrian Reese Story,AR19QNR1187B9A13C5,Cassidy featuring Swizz Beatz,0.7113,10,0.544,104.091,5,0.976,I Get My Paper
7826,SOQXESP12AB018223C,463,Cracks,ARXUT4W1187FB48BEB,Javier Navarrete,0.1056,5,0.12,98.077,3,0.412,The New Girl
7827,SOTRDVJ12A8C13975E,86,NOW (That's What I Call Music) 22,ARPAAHK1187B9ABB00,Nickelback,7.6256,0,0.487,164.025,4,0.294,Savin' Me
7828,SOORRKR12A8C13FF18,552,Secret Wispers - Double Image pays homage to Clara Schumann,ARWBYIR11F4C83B3FE,Double Image,8.4207,7,0.464,135.092,4,1,Trio in G minor for piano_ violin_ and 'cello Op. 17: Andante
7829,SOBGCFL12AB0185ECE,954,Don Corleon Presents - Raging Bull Riddim,ARNTQF31187B9A02FF,Tony Matterhorn,7.0199,10,0.638,135.005,7,0.031,Turn It Around
7830,SOGWEYN12A8C137359,368,En attendant le tour,AROVSYC119B3403921,Gus Viseur,7.5179,9,0.59,225.812,3,0.779,Gracieusette
7831,SOKDVOP12A8C13A3DD,362,RCA Country Legends,AR0X3JJ1187FB3A9A7,Hank Locklin,3.8297,7,0.918,150.439,1,0,Why Baby Why
7832,SOCPUHV12A81C1FDC8,196,Lumipallo,AR8WVQY1187FB3FA10,J. Karjalainen & Mustat Lasit,9.7432,0,0.712,70.802,5,0.616,Adios_ Amigos! (2003 Digital Remaster)
7833,SOAGFDS12A6D4FBDB3,18,The Interpreter / Die Dolmetscherin,ARSZIBW1187B994053,James Newton Howard,0.1032,1,0,141.233,5,0.656,Phillippe
7834,SOVKAWI12A58A79B9D,895,Lisbon Concert,AR1WU211187FB57E2B,Terry Riley,9.2044,6,0.687,95.074,7,0.555,Peace Dance
7835,SOJDKVC12A8C13927A,387,Joy Enriquez,AR4AR1R1187B98E76F,Joy Enriquez,0.9628,10,0.397,96.087,4,1,Between You And Me
7836,SOUWIOA12A6D4FC245,420,At First Sight  Includes Bo Nus Disc With Bsides \\ Live Tracks,ARAK3HK1187FB51B38,The Stems,0.5154,7,0.144,147.847,4,0,Sad Girl (Single Mix)
7837,SOEIDNI12AC9075005,68,Where There Is Power There Is Always Resistance,ARZ78EG1187FB4638E,Malefaction,9.1799,9,0.313,137.795,1,0.172,Ongoing Plague
7838,SOQQITZ12A8C133825,24,De Colombia Para El Mundo,AROSW2I1187FB44866,Sonora Carruseles,5.3138,5,0.424,76.799,3,0.515,La Chola Caderona
7839,SOIMREK12A58A792CD,720,10000 Km,AR1LQNB1187B9A6AE5,La Portuaria,0.4354,1,0.718,96.001,4,0.594,10000 Km
7840,SOYVFXD12A8C13A9A3,622,Por La Mitad,AR8AZTM1187FB3FB9C,Julio Iglesias Jr,2.1334,3,0.073,150.071,4,0.942,Angel
7841,SOIENMA12A6D4F9E0F,927,Live At Valle Dei Templi,ARD4C1I1187FB4B0C3,Big One,9.6958,11,0.491,128.505,4,0.24,Comfortubly Numb
7842,SOUCZLL12A58A819B7,0,Christmas In Black and White,ARSYKGV1187B9A49CD,Nicole Mullen,4.9513,2,0,94.012,1,0.755,The Christmas Song  (LP Version)
7843,SOZNYQY12AB017DB76,95,Mar de Pedra,ARLXFDN11F4C8417F8,Irtio,3.7399,2,0.566,100.022,3,1,Outubro
7844,SOCTHDP12A8AE47A14,802,9.0 Live,AR0KBXO1187B996460,Slipknot,3.702,9,0.647,146.577,1,0,Skin Ticket (Live version) (Album Version)
7845,SOIPLDI12A8C13A17C,755,February,AR1XE381187FB4C685,Kane,2.7391,6,0.536,192.476,4,0.615,Damn those eyes
7846,SOROXBU12A8C13F3D6,376,Lavalek,ARF3FRP1187B9A77BF,Groupa,9.5636,4,0.364,85.548,3,0.641,Bliv Du Till Gran (If You Became A Spruce)
7847,SOECRUG12A8C134478,92,Working Man Blues,ARE2QID1187B98FA19,Sleepy John Estes,0.2754,8,0.461,85.193,1,0,Lawyer Clark Blues
7848,SOWFUUS12AB01800E7,561,Dark Horse,ARPAAHK1187B9ABB00,Nickelback,8.0583,10,0.892,89.958,4,0.733,If Today Was Your Last Day (Album Version)
7849,SOXPUDC12AAF3B507C,346,Steppin' Out,ARIF3EV1187B9B8522,Paul Taylor,5.4607,0,0.717,66.407,5,0.679,Enchanted Garden
7850,SOMFZIF12AB0182B90,582,Comfort,ARH3TXI1187FB3A486,Kathy Troccoli,2.2003,6,0.318,88.55,3,0.812,You've Got A Friend
7851,SOISQVL12AB0181716,983,Black Man Blues,ARQMYTM1187FB4678C,Josh White,0.9758,7,0.019,90.031,4,0,Jesus Is Gonna Make Up My Dying Bed
7852,SOLIBLI12AB0180FBB,63,The Singin' Cowboy - 20 Great Favourites,ARZ1PTN1187B9967D9,Gene Autry,8.192,10,0.733,142.858,3,0.432,Half As Much
7853,SOMTXSB12AF72ACC38,417,The Singles Collection,AR03BDP1187FB5B324,Britney Spears,1.0166,11,0.479,95.066,4,0.141,Oops!...I Did It Again
7854,SOZDJWF12A6D4F9682,3,Around The Sun,ARR6LWJ1187FB44C8B,R.E.M.,6.1775,0,0.834,107.55,4,1,Final Straw (Album Version)
7855,SOTOGJK12AB0182831,529,L\xc3\xa5dan,ARNAYJN1187B99CD8A,G\xc3\xb6sta Ekman / Tage Danielsson,0.7864,7,0.694,79.416,3,0.685,Har vi r\xc3\xa5d att i dagens l\xc3\xa4ge ha kvar v\xc3\xa5ra v\xc3\xa4nner i socialgrupp 3?
7856,SONVZQU12AC95F03F5,896,En Aldeles Forferdelig Sykdom,ARWIGX11187FB3AC96,Spunk,9.232,1,0.629,118.721,1,0,Marbles
7857,SOZOVFN12A8C13DEDD,328,20 Suosikkia / Rautalankaklassikot / Muurari,AR4CG3B1187FB5B861,The Avengers,1.9652,3,0.477,185.255,4,0.012,Leski\xc3\xa4idin tytt\xc3\xa4ret
7858,SOEYHXW12A8C13C677,624,The Best Of The Gaither Vocal Band,AREAEX91187B98DC01,Gaither Vocal Band,6.7407,6,1,85.103,4,0.676,Knowing You'll Be There
7859,SOQURNS12AB018E7E4,148,Hard Rock Live,ARD8JVH1187FB4DA04,Bad Company,9.8346,2,0.025,97.701,4,0.854,Rock Steady
7860,SOKPBZM12AB0182F28,953,Draw Me Close,ARH3TXI1187FB3A486,Kathy Troccoli,4.037,9,0.408,92.204,1,0.658,Turn Your Eyes Upon Jesus
7861,SOHUMHC12A81C2318E,79,Signature,AR4JY8V1187B98A62F,Ann Hampton Callaway,4.7179,3,0.525,206.978,7,0.779,For All We Know
7862,SOOWRBQ12AB0189096,506,Mexico Gran Colecci\xc3\xb3n Ranchera - Mariachi Silvestre Vargas,ARIOJO01187B9B31B1,Mariachi Silvestre Vargas,6.0958,7,0.683,88.457,7,1,Cielito lindo
7863,SOATRRA12AC468DDE7,754,Aged And Confused,ARHN74X1187B98D79F,Bill Engvall,0.5268,2,0.755,94.501,3,0.596,Game Night (Album Version)
7864,SOGUGOR12A8C1316DF,467,Lyssa - Rural Gods And Astonishing Punishments,ARNHJHU1187B98F79C,Nightfall,0.8762,7,0.37,105.061,4,0.596,So(u)l Invictus
7865,SOSVNTG12A6D4FA27F,63,20th Century Masters: The Millennium Collection: Best Of Bill Cosby,ARZO73F1187FB4BF23,Bill Cosby,8.3375,8,0.102,70.535,1,0.657,Fat Albert's Car
7866,SOCFLRO12A6D4FA981,80,Album 95,ARCZ20M1187FB49687,Tony Joe White,2.3293,9,0.872,127.102,3,0.224,Yo Yo Man (Garter Belt)
7867,SOQEATT12A6D4F56DD,86,Monster Rock,ARHJJ771187FB5B581,Screaming Lord Sutch,4.0583,9,0.599,144.104,4,0,Murder In The Graveyard
7868,SOAJLWB12CF5828932,233,Ocean Eyes,AR0WLH6119B8669027,Owl City,1.1652,10,0.603,115.02,4,0.558,On The Wing
7869,SOHKRGU12A8C13F45E,354,Two Thousand and Two,AR51YM81187B9B536C,Michael Salgado,4.6,10,0.006,155.126,4,0,Un Gran Vacio
7870,SOYULQG12AF729C1AB,793,The Door,ARO0QD41187FB3AB0A,Keb' Mo',6.486,9,0.73,104.204,1,0,The Door
7871,SOZQTSL12A6D4FB5F6,37,The Beauty of Simplicity,AR1E4V11187B99F400,Telecast,4.966,4,0.869,96.005,4,0.558,Remember (The Beauty Of Simplicity Album Version)
7872,SONKAVH12AB017D040,900,Pills,ARI3W3K1187FB49E6F,Cedric Gervais feat. Second Sun,2.907,10,0.86,124.063,4,0.548,Pills (Dub) (Dub)
7873,SODGZVL12AB01846EF,614,Cardio-Vascular,ARGNQED1241B9C4237,Youves,5.206,7,0.021,142.001,4,0.319,On Probation
7874,SOVHKAC12AB018C763,129,Pop Masters: I Say A Little Prayer For You,AR4PQ891187FB5CA9F,Dionne Warwick,6.5856,3,0.423,87.447,4,0,Let It Be Me
7875,SOEHISP12AB0188417,979,Crash Love,AR2FAMK1187FB4CF60,AFI,3.2942,1,0.784,157.944,4,0.868,Darling_ I Want To Destroy You
7876,SODORIX12AB01888E1,230,Volume 2,ARBPRTL11F4C83CB05,Oak Ridge Boys,6.2183,9,0.673,90.726,3,0.88,Unworthy of His Love
7877,SOYFVFU12A8C13B4BE,439,Bondage Goat Zombie,ARNNQBT1187FB437C1,Belphegor,8.7668,1,0.124,116.897,4,0.421,Armageddon's Raid
7878,SOMYXOW12AB0186102,196,Irfan_ le h\xc3\xa9ros,ARVEJ9M1187FB4DC44,Les Ogres De Barback,9.8575,9,0.462,99.839,1,0,De rien
7879,SOCXKFS12AB018E309,688,Tercera Dimension,AR8AZTM1187FB3FB9C,Julio Iglesias Jr.,4.5056,2,0.389,100.518,4,0.749,Me quedo sin ti
7880,SOMHCGO12AB01810C6,431,The 70th anniversary album,ARRVUWA1187B9A0FE2,Orquesta Aragon,0.5481,0,0.328,116.683,1,0,Lo Decidio
7881,SOSZUSE12AB018CEAA,532,Early Works,AR0Q5531187FB45143,Dallas Holm,0.0011,9,0.826,167.461,4,0,Here We Are
7882,SOACZGZ12AB01849DB,127,More Noise And Other Disturbances,AR2SMD91187B9B0582,Mighty Mighty Bosstones,2.7326,9,0.002,143.257,4,0,Guns And The Young
7883,SOCUEQK12AB018963A,896,Heritage - Jacques Douai Chante Pour Les Enfants_ Vol.2 - BAM (1961-1971),ARYDFJA1241B9CBFF2,Jacques Douai,0.422,9,0.69,120.56,1,0.751,Bonjour
7884,SORYAVK12A8C13A10E,64,One On One,ARABFU01187FB46712,STEVE CAMP,3.477,0,0.759,110.061,1,1,Judgement Begins With The House Of God
7885,SOCUVGH12A6D4FA234,11,Now More than Ever,ARG274E1187FB4BCA8,Russ Taff,8.7195,2,0.901,146.622,4,1,Jesus Loves Me (Now More Than Ever)
7886,SOSJYYD12A8AE480DC,508,Natty Dread In A Greenwich Farm,AR5TQ1T1187FB59492,Cornel Campbell,8.5987,10,0.655,80.862,4,0,Somebody Has Stolen My Girl
7887,SOYZYHE12A8C13E21F,825,Plays Boleros,AREYIHC1187B99CE0B,Brazilian Tropical Orchestra,6.2232,5,0.411,89.737,4,0,Ho Capito Che Ti Amo
7888,SOZBNUO12A8C133D8A,30,Situations,ARSYHZ21187B99F5F5,Tina Ann,7.5309,10,0.022,134.017,4,0.871,I Do (Chris The Greek Remix)
7889,SOUEYVF12A58A7B70F,53,Hold Up My Heart,AR85QTQ11A348EFF96,Brooke White,3.7954,2,0.749,89.665,4,0,Hold Up My Heart
7890,SOMTLNK12A58A7A62B,460,Street Singer,ARMBDNQ1187FB3F3EC,Arthur Tracy,3.8966,7,0.428,58.69,3,0.738,A Sailboat In The Moonlight
7891,SOBEBCP12AB0182AEE,829,Calle ilusion,AR05IU31187B9B9A1A,Alex Ubago,6.0958,7,0.459,135.016,4,0.529,Ciudad desierta
7892,SONFVVI12A8C133210,824,Them,ARNVM131187B990D2B,themselves,4.102,9,0.37,95.779,4,0.865,Directions to my special place
7893,SOXTKVD12AB01887E0,31,Precambrian,ARQI60P1187FB464C9,The Ocean,5.9097,9,0.703,140.174,3,1,Eoarchaean
7894,SOLBXEE12A8AE45EC4,5,Those Things Deluxe,ARY2ZUX1187B9A266C,Miguel Migs,2.5954,9,0.354,125.005,4,0.829,Mesmerized
7895,SOWJCOU12A8C1374EA,523,Master Hits,AR76DOS1187FB5AE78,The Jeff Healey Band,7.3366,7,1,111.865,4,1,See The Light
7896,SOMEAHO12A8C135B5B,170,Bravehearted (Clean),ARS8DXZ1187B998AA3,Bravehearts featuring Nas and Jully Black,1.0477,10,0.468,92.962,4,0.494,Situations
7897,SODGNNL12A8C13D3E3,668,Hey! They're Just Jokes!,ARJ6WGW1187B9913EB,Willie Barcena,3.7611,8,0.047,72.188,5,0.654,Love & Romance
7898,SOFXRWD12AB018B56B,502,Juke Trax Online Vol. 3,AREPOUG11F4C83D36C,DJ Rashad,6.6966,9,0.144,106.446,5,1,Flame It Up
7899,SOSDKWG12AB0189E31,682,Initial Public Offering,ARLK1A71187B9AECD2,Yuppie Pricks,8.672,0,0.963,160.039,4,0,Prosperity In The U.S.A.
7900,SOFQOAR12AC4688316,822,Caf\xc3\xa9 Solaire 11-Download Edition,AR5IDI61187FB43E75,Bloomfield,3.6975,1,0.287,179.976,4,0,Boulevard St. Germain
7901,SOCYZXX12AB0183835,551,Concert Hall Live,ARFERPC1187FB557F6,Hacken Lee,1.5407,6,0.429,132.174,3,0.538,Hun Qian De Nu Ren
7902,SOQSVRE12A8C13A31C,587,Everything!,ARYS9L21187FB367E4,Tones On Tail,7.1603,2,0.616,95.425,4,0.768,Burning Skies
7903,SORIWKL12AC4689A11,132,Strong,ARWQ3M31187FB4CF01,ARRESTED DEVELOPMENT,8.9644,11,0.704,97.955,5,1,Greener
7904,SOLQVLD12A58A7610B,65,Welcome The Night,ARPKK761187FB4D53C,The Ataris,2.902,11,0.441,174.468,4,0.792,Secret Handshakes
7905,SOXUVQH12AAF3B388C,97,The King's Harmoniers,AR358YS1187FB44A29,The Jordanaires,3.7415,5,0.661,114.346,4,0.565,Your Love Takes Good Care Of Me
7906,SOCKTEZ12A8C14553D,790,The Chocolate King,AREWYHV1241B9C696D,Dictafone,4.1709,0,0.53,129.983,4,0.742,Shrinking
7907,SOIKNYT12A8C134A20,971,Live From Paris,ARUJ5A41187FB3F5F1,U2,6.8566,8,0.01,146.826,4,0.691,40
7908,SONTKHG12A81C22D4C,950,Live At The Olympia,ARN03F71187FB4E3F4,Ayo,8.4958,0,0.929,57.639,3,0.622,Only You
7909,SONPLJV12AB0182571,591,Welcome Back,ARY4M3J1187B9AC94C,John Sebastian,6.4534,0,0.662,101.971,5,0.675,One Step Forward_ Two Steps Back
7910,SOVLJVC12AB01809F8,77,Built From Scratch,ARXW2MN1187B9B8817,X-ecutioners featuring M.O.P.,0.0762,10,0.449,185.498,4,0.31,Let It Bang
7911,SOLZCZD12A8C13833B,847,Tierra De Hevia,ARVUQIC1187B9A7C66,Hevia,1.8852,5,0.125,124.006,4,0.966,Ba\xc3\xb1os De Budapest (Extended Remix)
7912,SOFWWIA12AB01884A1,56,Help Me,ARS0W831187B9AF0B7,Maximilian Hecker,4.2362,7,0.897,77.006,4,0,Sleepy Lad
7913,SOTZIPQ12AB01803AA,443,My Plastic Heart,AR91DZT1187FB4C599,Frost,6.2477,0,0.954,126.946,3,0.207,My Plastic Heart (Plastic Operator Remix)
7914,SOCWFVT12AB01890F8,769,And The Beat Goes Om,ARI28VJ1187FB4EAD7,Slackbaba,5.632,0,0.67,88.644,5,0.607,Sea of Green
7915,SOICLQB12A8C13637C,692,Looking At You: The Club Anthems,ARE26EG1187B990AEF,Sunscreem,2.437,11,0.625,130.201,4,0,Exodus
7916,SONFOEG12A8C13B8B8,214,Greatest Hits,ARLAEJO1187B98DB85,FU-Schnickens,7.9228,9,0.591,101.871,4,1,True Fuschnick
7917,SOPWWAV12A8C13A825,541,Riot_ Riot_ Upstart,AR0O3AV1187FB4D030,Agnostic Front,0.1856,6,0.282,151.184,1,0,Sickness
7918,SOFDYGC12A6D4F9059,468,Inertiatic Esp,ARHUC691187B9AD27F,The Mars Volta,6.4746,6,0.501,112.486,4,0.529,Inertiatic Esp
7919,SOQPFGN12A8C13C1B3,140,Our Lady... Kitty Kallen,ARBJC9U1187B9A70AC,Kitty Kallen,1.384,8,0.455,121.56,1,0,Mother_ Mother_ Mother_ Pin A Rose On Me
7920,SOSINEG12A58A7D528,951,The King Is Dead,ARSCJQW1187B9B3523,Hoods,5.307,6,0.348,60.308,4,0.471,Heartless
7921,SOOYMFA12AB017E3C1,951,Homework,ARXGWZP11F4C83C075,Leon Lai,0.912,9,0.422,86.005,4,0.804,Yi Ba Xiang Shui Yin
